SEASON,CML,FISHING_DAYS.2022,DAYS_AT_SEA.2022,FISHERS.2022,VESSELS.2022,TRIPS.2022,HOURS_FISHED.2022,VESSEL.2022,ONAGA_KEPT.2022,ONAGA_AVG_LBS_PIECE.2022,ONAGA_EST_LBS_KEPT.2022,ONAGA_AVG_PRICE_LB.2022,ONAGA_EST_VALUE.2022,EHU_KEPT.2022,EHU_AVG_LBS_PIECE.2022,EHU_EST_LBS_KEPT.2022,EHU_AVG_PRICE_LB.2022,EHU_EST_VALUE.2022,OPAKAPAKA_KEPT.2022,OPAKAPAKA_AVG_LBS_PIECE.2022,OPAKAPAKA_EST_LBS_KEPT.2022,OPAKAPAKA_AVG_PRICE_LB.2022,OPAKAPAKA_EST_VALUE.2022,KALEKALE_KEPT.2022,KALEKALE_AVG_LBS_PIECE.2022,KALEKALE_EST_LBS_KEPT.2022,KALEKALE_AVG_PRICE_LB.2022,KALEKALE_EST_VALUE.2022,GINDAI_KEPT.2022,GINDAI_AVG_LBS_PIECE.2022,GINDAI_EST_LBS_KEPT.2022,GINDAI_AVG_PRICE_LB.2022,GINDAI_EST_VALUE.2022,HAPUUPUU_KEPT.2022,HAPUUPUU_AVG_LBS_PIECE.2022,HAPUUPUU_EST_LBS_KEPT.2022,HAPUUPUU_AVG_PRICE_LB.2022,HAPUUPUU_EST_VALUE.2022,LEHI_KEPT.2022,LEHI_AVG_LBS_PIECE.2022,LEHI_EST_LBS_KEPT.2022,LEHI_AVG_PRICE_LB.2022,LEHI_EST_VALUE.2022,YELLOW_KALEKALE_KEPT.2022,YELLOW_KALEKALE_AVG_LBS_PIECE.2022,YELLOW_KALEKALE_EST_LBS_KEPT.2022,YELLOW_KALEKALE_AVG_PRICE_LB.2022,YELLOW_KALEKALE_EST_VALUE.2022,UKU_KEPT.2022,UKU_AVG_LBS_PIECE.2022,UKU_EST_LBS_KEPT.2022,UKU_AVG_PRICE_LB.2022,UKU_EST_VALUE.2022,TAAPE_KEPT.2022,TAAPE_AVG_LBS_PIECE.2022,TAAPE_EST_LBS_KEPT.2022,TAAPE_AVG_PRICE_LB.2022,TAAPE_EST_VALUE.2022,WHITE_ULUA_KEPT.2022,WHITE_ULUA_AVG_LBS_PIECE.2022,WHITE_ULUA_EST_LBS_KEPT.2022,WHITE_ULUA_AVG_PRICE_LB.2022,WHITE_ULUA_EST_VALUE.2022,BLACK_ULUA_KEPT.2022,BLACK_ULUA_AVG_LBS_PIECE.2022,BLACK_ULUA_EST_LBS_KEPT.2022,BLACK_ULUA_AVG_PRICE_LB.2022,BLACK_ULUA_EST_VALUE.2022,BUTAGUCHI_KEPT.2022,BUTAGUCHI_AVG_LBS_PIECE.2022,BUTAGUCHI_EST_LBS_KEPT.2022,BUTAGUCHI_AVG_PRICE_LB.2022,BUTAGUCHI_EST_VALUE.2022,KAHALA_KEPT.2022,KAHALA_AVG_LBS_PIECE.2022,KAHALA_EST_LBS_KEPT.2022,KAHALA_AVG_PRICE_LB.2022,KAHALA_EST_VALUE.2022,ALL_SPECIES_KEPT.2022,ALL_SPECIES_AVG_LBS_PIECE.2022,ALL_SPECIES_EST_LBS_KEPT.2022,ALL_SPECIES_AVG_PRICE_LB.2022,ALL_SPECIES_EST_VALUE.2022,DEEP7_KEPT.2022,DEEP7_AVG_LBS_PIECE.2022,DEEP7_EST_LBS_KEPT.2022,DEEP7_AVG_PRICE_LB.2022,DEEP7_EST_VALUE.2022,NON_DEEP14_KEPT.2022,NON_DEEP14_AVG_LBS_PIECE.2022,NON_DEEP14_EST_LBS_KEPT.2022,NON_DEEP14_AVG_PRICE_LB.2022,NON_DEEP14_EST_VALUE.2022,DEEP8_14_KEPT.2022,DEEP8_14_AVG_LBS_PIECE.2022,DEEP8_14_EST_LBS_KEPT.2022,DEEP8_14_AVG_PRICE_LB.2022,DEEP8_14_EST_VALUE.2022,FISHING_DAYS.2021,DAYS_AT_SEA.2021,FISHERS.2021,VESSELS.2021,TRIPS.2021,HOURS_FISHED.2021,VESSEL.2021,ONAGA_KEPT.2021,ONAGA_AVG_LBS_PIECE.2021,ONAGA_EST_LBS_KEPT.2021,ONAGA_AVG_PRICE_LB.2021,ONAGA_EST_VALUE.2021,EHU_KEPT.2021,EHU_AVG_LBS_PIECE.2021,EHU_EST_LBS_KEPT.2021,EHU_AVG_PRICE_LB.2021,EHU_EST_VALUE.2021,OPAKAPAKA_KEPT.2021,OPAKAPAKA_AVG_LBS_PIECE.2021,OPAKAPAKA_EST_LBS_KEPT.2021,OPAKAPAKA_AVG_PRICE_LB.2021,OPAKAPAKA_EST_VALUE.2021,KALEKALE_KEPT.2021,KALEKALE_AVG_LBS_PIECE.2021,KALEKALE_EST_LBS_KEPT.2021,KALEKALE_AVG_PRICE_LB.2021,KALEKALE_EST_VALUE.2021,GINDAI_KEPT.2021,GINDAI_AVG_LBS_PIECE.2021,GINDAI_EST_LBS_KEPT.2021,GINDAI_AVG_PRICE_LB.2021,GINDAI_EST_VALUE.2021,HAPUUPUU_KEPT.2021,HAPUUPUU_AVG_LBS_PIECE.2021,HAPUUPUU_EST_LBS_KEPT.2021,HAPUUPUU_AVG_PRICE_LB.2021,HAPUUPUU_EST_VALUE.2021,LEHI_KEPT.2021,LEHI_AVG_LBS_PIECE.2021,LEHI_EST_LBS_KEPT.2021,LEHI_AVG_PRICE_LB.2021,LEHI_EST_VALUE.2021,YELLOW_KALEKALE_KEPT.2021,YELLOW_KALEKALE_AVG_LBS_PIECE.2021,YELLOW_KALEKALE_EST_LBS_KEPT.2021,YELLOW_KALEKALE_AVG_PRICE_LB.2021,YELLOW_KALEKALE_EST_VALUE.2021,UKU_KEPT.2021,UKU_AVG_LBS_PIECE.2021,UKU_EST_LBS_KEPT.2021,UKU_AVG_PRICE_LB.2021,UKU_EST_VALUE.2021,TAAPE_KEPT.2021,TAAPE_AVG_LBS_PIECE.2021,TAAPE_EST_LBS_KEPT.2021,TAAPE_AVG_PRICE_LB.2021,TAAPE_EST_VALUE.2021,WHITE_ULUA_KEPT.2021,WHITE_ULUA_AVG_LBS_PIECE.2021,WHITE_ULUA_EST_LBS_KEPT.2021,WHITE_ULUA_AVG_PRICE_LB.2021,WHITE_ULUA_EST_VALUE.2021,BLACK_ULUA_KEPT.2021,BLACK_ULUA_AVG_LBS_PIECE.2021,BLACK_ULUA_EST_LBS_KEPT.2021,BLACK_ULUA_AVG_PRICE_LB.2021,BLACK_ULUA_EST_VALUE.2021,BUTAGUCHI_KEPT.2021,BUTAGUCHI_AVG_LBS_PIECE.2021,BUTAGUCHI_EST_LBS_KEPT.2021,BUTAGUCHI_AVG_PRICE_LB.2021,BUTAGUCHI_EST_VALUE.2021,KAHALA_KEPT.2021,KAHALA_AVG_LBS_PIECE.2021,KAHALA_EST_LBS_KEPT.2021,KAHALA_AVG_PRICE_LB.2021,KAHALA_EST_VALUE.2021,ALL_SPECIES_KEPT.2021,ALL_SPECIES_AVG_LBS_PIECE.2021,ALL_SPECIES_EST_LBS_KEPT.2021,ALL_SPECIES_AVG_PRICE_LB.2021,ALL_SPECIES_EST_VALUE.2021,DEEP7_KEPT.2021,DEEP7_AVG_LBS_PIECE.2021,DEEP7_EST_LBS_KEPT.2021,DEEP7_AVG_PRICE_LB.2021,DEEP7_EST_VALUE.2021,NON_DEEP14_KEPT.2021,NON_DEEP14_AVG_LBS_PIECE.2021,NON_DEEP14_EST_LBS_KEPT.2021,NON_DEEP14_AVG_PRICE_LB.2021,NON_DEEP14_EST_VALUE.2021,DEEP8_14_KEPT.2021,DEEP8_14_AVG_LBS_PIECE.2021,DEEP8_14_EST_LBS_KEPT.2021,DEEP8_14_AVG_PRICE_LB.2021,DEEP8_14_EST_VALUE.2021
2020 - 2021,1136,25,27,1,1,25,920,562379,74,4.787798573975045,354.29709447415337,10.18220308445759,3607.524968169086,302,1.6746041462618348,505.7304521710741,8.059836479060303,4076.1047469800847,140,3.829313160062917,536.1038424088083,8.54258177382721,4579.710913040221,37,1.857036502371623,68.71035058775006,4.857008007977994,333.7267230356775,20,1.8055706682436428,36.11141336487285,5.839785537891145,210.8829095209935,12,11.567678571428571,138.81214285714285,6.822019481622131,946.9791428571428,0,0,0,0,0,0,0,0,0,0,6,8.330833333333333,49.98499999999999,5.991408322970825,299.48054502369666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.4075,11.4075,1.6273833004602236,18.564375000000002,643,2.9704768553091885,1910.0166179638081,8.189175681986576,15641.461640019463,585,2.8030175997671822,1639.7652958638016,8.388352551611561,13754.929403603206,51,4.095271021568759,208.85882210000668,7.509796812133364,1568.4873163925595,7,8.770357142857142,61.39249999999999,5.180517490307394,318.04492002369665,25,27,1,1,25,920,562379,74,5.6865888104291145,420.8075719717545,8.471612884121802,3564.9188484519277,302,1.6764034665382763,506.2738468945594,6.838105167021359,3461.953808377467,140,3.735279922779923,522.9391891891892,7.326722914916984,3831.4305405405403,37,1.8482078559738135,68.3836906710311,4.38852606364373,300.10360883797057,20,1.733351063829787,34.66702127659575,5.49818639334704,190.6057446808511,12,11.458590604026845,137.50308724832215,6.752209590413101,928.4496644295302,0,0,0,0,0,0,0,0,0,0,6,8.157988165680473,48.947928994082844,5.036498150431566,246.52615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.14102564102564,11.14102564102564,1.7220943613348676,19.185897435897434,643,3.0464901807979503,1958.8931862530821,7.109793570767074,13927.326181441593,585,2.889870781626414,1690.5744072514522,7.262302187147782,12277.462215318286,51,4.082937732676895,208.22982436652165,6.647231822108734,1384.1519148412553,7,8.58413637644407,60.088954635108486,4.421978263652507,265.7120512820513
2020 - 2021,1157,4,4,1,1,4,19,250340,0,0,0,0,0,1,1.6746041462618348,1.6746041462618348,8.059836479060303,13.497035586026772,8,3.829313160062917,30.634505280503337,8.54258177382721,261.69776645944125,0,0,0,0,0,11,1.8055706682436428,19.86127735068007,5.839785537891145,115.98560023654643,1,11.567678571428571,11.567678571428571,6.822019481622131,78.91492857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3.035145968993991,63.73806534887381,7.37542516046495,470.09533085344304,21,3.035145968993991,63.73806534887381,7.37542516046495,470.09533085344304,0,0,0,0,0,0,0,0,0,0,4,4,1,1,4,19,250340,0,0,0,0,0,1,1.6764034665382763,1.6764034665382763,6.838105167021359,11.463423206547905,8,3.735279922779923,29.882239382239383,7.326722914916984,218.93888803088805,0,0,0,0,0,11,1.733351063829787,19.066861702127657,5.49818639334704,104.83315957446807,1,11.458590604026845,11.458590604026845,6.752209590413101,77.37080536912752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.9563854835681984,62.084095154932164,6.645925581283965,412.60627618103155,21,2.9563854835681984,62.084095154932164,6.645925581283965,412.60627618103155,0,0,0,0,0,0,0,0,0,0
2020 - 2021,1191,5,5,1,1,5,108,HA8585,17,4.787798573975045,81.39257575757576,10.18220308445759,828.7557359307359,8,1.6746041462618348,13.396833170094679,8.059836479060303,107.97628468821418,0,0,0,0,0,29,1.857036502371623,53.85405856877707,4.857008007977994,261.5695937306661,1,1.8055706682436428,1.8055706682436428,5.839785537891145,10.544145476049676,2,11.567678571428571,23.135357142857142,6.822019481622131,157.82985714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2.985094653930305,197.01624715940014,8.245817717249396,1624.5600614129676,57,3.0453402685534785,173.58439530754828,7.873263115311226,1366.675616968523,9,2.6035390946502055,23.43185185185185,11.005721872727849,257.88444444444445,0,0,0,0,0,5,5,1,1,5,108,HA8585,17,5.6865888104291145,96.67200977729496,8.471612884121802,818.9678435632809,8,1.6764034665382763,13.41122773230621,6.838105167021359,91.70738565238324,0,0,0,0,0,29,1.8482078559738135,53.5980278232406,4.38852606364373,235.21634206219318,1,1.733351063829787,1.733351063829787,5.49818639334704,9.530287234042552,2,11.458590604026845,22.91718120805369,6.752209590413101,154.74161073825505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3.223668824731992,212.76214243231146,7.213698358082203,1534.801917526017,57,3.3040666246443022,188.33179760472524,6.956676917617246,1310.163469250155,9,2.7144827586206897,24.430344827586207,9.19505843495935,224.63844827586206,0,0,0,0,0
2020 - 2021,1206,1,1,1,1,1,40,HA6316,0,0,0,0,0,27,1.6746041462618348,45.21431194906954,8.059836479060303,364.4199608227228,0,0,0,0,0,1,1.857036502371623,1.857036502371623,4.857008007977994,9.019641163126417,2,1.8055706682436428,3.6111413364872855,5.839785537891145,21.088290952099353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1.7465489992884018,55.88956797722886,8.084434423308265,451.83554725893623,30,1.6894163262642816,50.682489787928446,7.784303703089133,394.5278929379486,2,2.6035390946502055,5.207078189300411,11.005721872727849,57.30765432098765,0,0,0,0,0,1,1,1,1,1,40,HA6316,0,0,0,0,0,27,1.6764034665382763,45.262893596533466,6.838105167021359,309.5124265767935,0,0,0,0,0,1,1.8482078559738135,1.8482078559738135,4.38852606364373,8.110908346972177,2,1.733351063829787,3.466702127659574,5.49818639334704,19.060574468085104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1.7502115342940072,56.00676909740823,6.902800693463945,386.60356456426456,30,1.6859267860055618,50.57780358016685,6.656752281822596,336.68390939185076,2,2.7144827586206897,5.428965517241379,9.19505843495935,49.9196551724138,0,0,0,0,0
2020 - 2021,1257,1,1,1,1,1,15,HA7837,0,0,0,0,0,2,1.6746041462618348,3.3492082925236697,8.059836479060303,26.994071172053545,0,0,0,0,0,4,1.857036502371623,7.428146009486492,4.857008007977994,36.07856465250567,7,1.8055706682436428,12.638994677705497,5.839785537891145,73.80901833234772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.8012576138242815,23.41634897971566,5.84555919778443,136.88165415690693,13,1.8012576138242815,23.41634897971566,5.84555919778443,136.88165415690693,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,15,HA7837,0,0,0,0,0,2,1.6764034665382763,3.3528069330765526,6.838105167021359,22.92684641309581,0,0,0,0,0,4,1.8482078559738135,7.392831423895254,4.38852606364373,32.44363338788871,7,1.733351063829787,12.13345744680851,5.49818639334704,66.71201063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.7599304464446397,22.879095803780316,5.335984056638754,122.0824904392824,13,1.7599304464446397,22.879095803780316,5.335984056638754,122.0824904392824,0,0,0,0,0,0,0,0,0,0
2020 - 2021,1325,3,3,1,1,3,35,HA3299,12,4.787798573975045,57.45358288770054,10.18220308445759,585.0040488922842,4,1.6746041462618348,6.698416585047339,8.059836479060303,53.98814234410709,2,3.829313160062917,7.658626320125834,8.54258177382721,65.42444161486031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3.989479210715206,71.81062579287371,9.80936491046644,704.4166328512516,18,3.989479210715206,71.81062579287371,9.80936491046644,704.4166328512516,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,35,HA3299,12,5.6865888104291145,68.23906572514937,8.471612884121802,578.0949483976099,4,1.6764034665382763,6.705613866153105,6.838105167021359,45.85369282619162,2,3.735279922779923,7.470559845559846,7.326722914916984,54.73472200772201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4.578624413159018,82.41523943686232,8.234925577707719,678.6833632315235,18,4.578624413159018,82.41523943686232,8.234925577707719,678.6833632315235,0,0,0,0,0,0,0,0,0,0
2020 - 2021,1395,2,2,1,1,2,16,HA2559,23,4.787798573975045,110.11936720142603,10.18220308445759,1121.2577603768782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4.787798573975045,110.11936720142603,10.18220308445759,1121.2577603768782,23,4.787798573975045,110.11936720142603,10.18220308445759,1121.2577603768782,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,16,HA2559,23,5.6865888104291145,130.79154263986965,8.471612884121802,1108.0153177620857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5.686588810429115,130.79154263986965,8.471612884121802,1108.0153177620857,23,5.686588810429115,130.79154263986965,8.471612884121802,1108.0153177620857,0,0,0,0,0,0,0,0,0,0
2020 - 2021,1405,1,1,1,1,1,26,HA1177,0,0,0,0,0,12,1.6746041462618348,20.095249755142017,8.059836479060303,161.96442703232125,1,3.829313160062917,3.829313160062917,8.54258177382721,32.71222080743016,6,1.857036502371623,11.142219014229738,4.857008007977994,54.1178469787585,9,1.8055706682436428,16.250136014192783,5.839785537891145,94.89730928444708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.731523332047821,43.89139992286926,1.863488749710044,81.79112996529116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0.9170838788178223,117.38673648868125,4.592772242969554,539.1305450379965,28,1.8327470694152663,51.31691794362746,6.697436593532537,343.691804102957,40,0.5544604655546131,22.178418622184527,5.124243207136034,113.64761096974838,60,0.731523332047821,43.89139992286926,1.863488749710044,81.79112996529116,1,1,1,1,1,26,HA1177,0,0,0,0,0,12,1.6764034665382763,20.116841598459317,6.838105167021359,137.56107847857487,1,3.735279922779923,3.735279922779923,7.326722914916984,27.367361003861006,6,1.8482078559738135,11.089247135842882,4.38852606364373,48.665450081833065,9,1.733351063829787,15.600159574468085,5.49818639334704,85.77258510638298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.671595744680851,40.29574468085106,1.723287044370523,69.44113475177305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0.8870418486028478,113.54135662116452,4.26412063440854,484.1540416270464,28,1.8050545796982218,50.54152823155021,5.923178129856676,299.36647467065194,40,0.5676020927190815,22.70408370876326,5.080426661750737,115.34643220462142,60,0.6715957446808509,40.29574468085106,1.723287044370523,69.44113475177305
2020 - 2021,1409,8,8,1,1,8,48,HA4925,0,0,0,0,0,41,1.6746041462618348,68.65876999673523,8.059836479060303,553.3784590270976,0,0,0,0,0,3,1.857036502371623,5.571109507114869,4.857008007977994,27.05892348937925,20,1.8055706682436428,36.11141336487285,5.839785537891145,210.8829095209935,0,0,0,0,0,1,6.874184514003295,6.874184514003295,5.662143540165315,38.9226194398682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.4075,11.4075,1.6273833004602236,18.564375000000002,83,4.384322922091666,363.8988025336083,5.178676167823859,1884.514056180438,65,1.803315036657327,117.21547738272625,7.083048501918138,830.2429114773386,17,13.839754420640123,235.2758251508821,4.402096003866533,1035.7067697030993,1,11.4075,11.4075,1.6273833004602236,18.564375000000002,8,8,1,1,8,48,HA4925,0,0,0,0,0,41,1.6764034665382763,68.73254212806934,6.838105167021359,470.0003514684642,0,0,0,0,0,3,1.8482078559738135,5.544623567921441,4.38852606364373,24.332725040916532,20,1.733351063829787,34.66702127659575,5.49818639334704,190.6057446808511,0,0,0,0,0,1,6.414655172413793,6.414655172413793,4.603883886574385,29.532327586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.14102564102564,11.14102564102564,1.7220943613348676,19.185897435897434,83,4.260695694979463,353.63774268329547,4.775977060511595,1688.9657467865213,65,1.7747514176153896,115.35884214500032,6.1934667121431755,714.4711487764388,17,13.361051464545266,227.1378748972695,4.205853827796243,955.3087005741852,1,11.14102564102564,11.14102564102564,1.7220943613348676,19.185897435897434
2020 - 2021,1420,3,3,1,1,3,36,HA9743,0,0,0,0,0,35,1.6746041462618348,58.61114511916422,8.059836479060303,472.39624551093704,0,0,0,0,0,4,1.857036502371623,7.428146009486492,4.857008007977994,36.07856465250567,1,1.8055706682436428,1.8055706682436428,5.839785537891145,10.544145476049676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3.0277563156787335,136.249034205543,5.86613984676841,799.2558886368479,40,1.6961215449223588,67.84486179689435,7.65008494222109,519.0189556394923,5,13.680834481729732,68.40417240864866,4.096781279995778,280.23693299735555,0,0,0,0,0,3,3,1,1,3,36,HA9743,0,0,0,0,0,35,1.6764034665382763,58.674121328839675,6.838105167021359,401.2198122291767,0,0,0,0,0,4,1.8482078559738135,7.392831423895254,4.38852606364373,32.44363338788871,1,1.733351063829787,1.733351063829787,5.49818639334704,9.530287234042552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2.94696753182371,132.61353893206694,5.183929427997514,687.4592270208358,40,1.695007595414118,67.80030381656472,6.536751428875286,443.19373285110794,5,12.962647023100445,64.81323511550222,3.768759478437201,244.26549416972784,0,0,0,0,0
2020 - 2021,1437,6,7,1,1,5,142,HA8663,92,4.787798573975045,440.4774688057041,10.18220308445759,4485.031041507513,34,1.6746041462618348,56.936540972902385,8.059836479060303,458.8992099249102,107,3.829313160062917,409.7365081267321,8.54258177382721,3500.207626395026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.874184514003295,20.622553542009882,5.662143540165315,116.76785831960458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,3.9312418281667307,927.7730714473485,9.227370355545924,8560.905736147053,236,3.9312418281667307,927.7730714473485,9.227370355545924,8560.905736147053,0,0,0,0,0,0,0,0,0,0,6,7,1,1,5,142,HA8663,92,5.6865888104291145,523.1661705594786,8.471612884121802,4432.061271048343,34,1.6764034665382763,56.9977178623014,6.838105167021359,389.7563890226288,107,3.735279922779923,399.67495173745175,7.326722914916984,2928.3076274131276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.414655172413793,19.24396551724138,4.603883886574385,88.5969827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,4.233401718968106,999.0828056764731,7.845918502155752,7838.72227024272,236,4.233401718968106,999.0828056764731,7.845918502155752,7838.72227024272,0,0,0,0,0,0,0,0,0,0
2020 - 2021,1512,5,5,1,1,3,129,HA1099,4,4.787798573975045,19.15119429590018,10.18220308445759,195.00134963076138,43,1.6746041462618348,72.0079782892589,8.059836479060303,580.3725301991511,0,0,0,0,0,39,1.857036502371623,72.4244235924933,4.857008007977994,351.76600536193024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.330833333333333,8.330833333333333,5.991408322970825,49.91342417061611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11.4075,114.075,1.6273833004602236,185.64375,122,2.795434163709215,341.0429679725242,4.817650961129774,1643.025982439382,86,1.9021348392750275,163.58359617765237,6.890298975746718,1127.1398851918427,25,2.202141538461538,55.05353846153846,5.091932887706512,280.32892307692305,11,11.12780303030303,122.40583333333333,1.9243950043553164,235.55717417061612,5,5,1,1,3,129,HA1099,4,5.6865888104291145,22.746355241716458,8.471612884121802,192.69831613253663,43,1.6764034665382763,72.08534906114588,6.838105167021359,492.9271978815599,0,0,0,0,0,39,1.8482078559738135,72.08010638297874,4.38852606364373,316.32542553191496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.157988165680473,8.157988165680473,5.036498150431566,41.0876923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11.14102564102564,111.41025641025641,1.7220943613348676,191.85897435897436,122,2.758330910256161,336.51637105125167,4.269383987841309,1436.7176062126782,86,1.9408350079748964,166.9118106858411,6.002876222053984,1001.9509395460115,25,2.0014526315789474,50.03631578947368,4.0334704267426815,201.82,11,10.869840415994263,119.56824457593689,1.948231886257425,232.94666666666666
2020 - 2021,1519,7,7,1,1,7,102,HA0982,4,4.787798573975045,19.15119429590018,10.18220308445759,195.00134963076138,55,1.6746041462618348,92.10322804440091,8.059836479060303,742.3369572314724,0,0,0,0,0,1,1.857036502371623,1.857036502371623,4.857008007977994,9.019641163126417,16,1.8055706682436428,28.889130691898284,5.839785537891145,168.70632761679482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.731523332047821,18.288083301195527,1.863488749710044,34.07963748553799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.4075,22.815,1.6273833004602236,37.128750000000004,529,0.7663731566312595,405.41139985793626,4.80229911930555,1946.9068084941975,76,1.8684288096654078,142.000589534571,7.852532720441173,1115.064275642155,426,0.5218491244651873,222.30772702216976,3.4215371438287874,760.6341453665044,27,1.5223364185627972,41.103083301195525,1.7324342060603233,71.208387485538,7,7,1,1,7,102,HA0982,4,5.6865888104291145,22.746355241716458,8.471612884121802,192.69831613253663,55,1.6764034665382763,92.2021906596052,6.838105167021359,630.4882763601348,0,0,0,0,0,1,1.8482078559738135,1.8482078559738135,4.38852606364373,8.110908346972177,16,1.733351063829787,27.733617021276594,5.49818639334704,152.48459574468083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.671595744680851,16.789893617021274,1.723287044370523,28.933806146572106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.14102564102564,22.28205128205128,1.7220943613348676,38.37179487179487,529,0.795873509825654,421.01708669777094,4.389281030543044,1847.9623121770221,76,1.9017154049812113,144.53037077857206,6.806749967392868,983.7820965843244,426,0.5573116690613295,237.41477102012632,3.3564660326327265,796.8746145743306,27,1.4471090703360205,39.071944899072555,1.7226068779587318,67.30560101836697
